Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
4492,hrt002d.map,50,50,evaluate_suitability_strict,"[""excavator"", ""delivery"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""excavator"", ""bricklayer"", ""delivery"", ""delivery"", ""crane"", ""delivery"", ""bricklayer"", ""crane"", ""excavator"", ""crane"", ""crane"", ""crane"", ""bricklayer"", ""excavator"", ""bricklayer"", ""excavator"", ""scaffolding"", ""excavator"", ""assembly"", ""excavator"", ""crane"", ""scaffolding"", ""assembly"", ""scaffolding"", ""bricklayer"", ""excavator"", ""delivery"", ""assembly"", ""crane"", ""scaffolding"", ""assembly"", ""excavator"", ""scaffolding"", ""scaffolding"", ""assembly"", ""bricklayer"", ""assembly"", ""scaffolding"", ""bricklayer"", ""delivery"", ""assembly"", ""bricklayer"", ""assembly""]","[""debris"", ""delivery"", ""lay bricks"", ""assembly"", ""assembly"", ""debris"", ""scaffold"", ""assembly"", ""debris"", ""assembly"", ""item elevation"", ""item elevation"", ""debris"", ""utilities"", ""delivery"", ""scaffold"", ""item elevation"", ""excavate"", ""assembly"", ""excavate"", ""utilities"", ""scaffold"", ""delivery"", ""lay bricks"", ""lay bricks"", ""debris"", ""debris"", ""lay bricks"", ""utilities"", ""utilities"", ""utilities"", ""utilities"", ""utilities"", ""item elevation"", ""utilities"", ""item elevation"", ""debris"", ""scaffold"", ""scaffold"", ""lay bricks"", ""item elevation"", ""scaffold"", ""delivery"", ""assembly"", ""delivery"", ""delivery"", ""assembly"", ""lay bricks"", ""utilities"", ""debris""]"
4493,hrt002d.map,50,50,evaluate_suitability_strict,"[""excavator"", ""crane"", ""excavator"", ""delivery"", ""assembly"", ""crane"", ""scaffolding"", ""crane"", ""bricklayer"", ""crane"", ""bricklayer"", ""bricklayer"", ""excavator"", ""delivery"", ""scaffolding"", ""bricklayer"", ""excavator"", ""delivery"", ""assembly"", ""scaffolding"", ""excavator"", ""bricklayer"", ""delivery"", ""delivery"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""crane"", ""excavator"", ""delivery"", ""crane"", ""scaffolding"", ""crane"", ""bricklayer"", ""scaffolding"", ""crane"", ""excavator"", ""assembly"", ""scaffolding"", ""assembly"", ""bricklayer"", ""scaffolding"", ""crane"", ""crane"", ""excavator"", ""delivery"", ""bricklayer"", ""assembly"", ""assembly"", ""scaffolding""]","[""debris"", ""excavate"", ""item elevation"", ""excavate"", ""item elevation"", ""debris"", ""assembly"", ""lay bricks"", ""utilities"", ""delivery"", ""scaffold"", ""excavate"", ""utilities"", ""assembly"", ""lay bricks"", ""delivery"", ""item elevation"", ""excavate"", ""delivery"", ""utilities"", ""lay bricks"", ""item elevation"", ""utilities"", ""debris"", ""delivery"", ""utilities"", ""item elevation"", ""excavate"", ""utilities"", ""utilities"", ""excavate"", ""utilities"", ""lay bricks"", ""scaffold"", ""lay bricks"", ""item elevation"", ""scaffold"", ""lay bricks"", ""delivery"", ""debris"", ""scaffold"", ""item elevation"", ""excavate"", ""utilities"", ""delivery"", ""excavate"", ""delivery"", ""lay bricks"", ""excavate"", ""item elevation""]"
4494,hrt002d.map,50,50,evaluate_suitability_strict,"[""scaffolding"", ""crane"", ""crane"", ""delivery"", ""bricklayer"", ""delivery"", ""delivery"", ""excavator"", ""assembly"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""excavator"", ""scaffolding"", ""crane"", ""scaffolding"", ""bricklayer"", ""crane"", ""assembly"", ""delivery"", ""scaffolding"", ""crane"", ""bricklayer"", ""assembly"", ""crane"", ""delivery"", ""delivery"", ""bricklayer"", ""delivery"", ""scaffolding"", ""delivery"", ""excavator"", ""excavator"", ""delivery"", ""crane"", ""assembly"", ""excavator"", ""scaffolding"", ""scaffolding"", ""excavator"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""delivery"", ""scaffolding"", ""delivery"", ""delivery""]","[""debris"", ""assembly"", ""lay bricks"", ""debris"", ""delivery"", ""debris"", ""assembly"", ""excavate"", ""item elevation"", ""lay bricks"", ""scaffold"", ""debris"", ""lay bricks"", ""debris"", ""scaffold"", ""lay bricks"", ""item elevation"", ""delivery"", ""debris"", ""assembly"", ""excavate"", ""scaffold"", ""lay bricks"", ""delivery"", ""excavate"", ""debris"", ""delivery"", ""excavate"", ""utilities"", ""scaffold"", ""assembly"", ""scaffold"", ""item elevation"", ""delivery"", ""assembly"", ""scaffold"", ""scaffold"", ""item elevation"", ""scaffold"", ""item elevation"", ""utilities"", ""item elevation"", ""debris"", ""assembly"", ""item elevation"", ""delivery"", ""delivery"", ""delivery"", ""delivery"", ""assembly""]"
4495,hrt002d.map,50,50,evaluate_suitability_strict,"[""excavator"", ""bricklayer"", ""crane"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""crane"", ""bricklayer"", ""delivery"", ""crane"", ""assembly"", ""assembly"", ""assembly"", ""bricklayer"", ""bricklayer"", ""crane"", ""scaffolding"", ""delivery"", ""scaffolding"", ""excavator"", ""bricklayer"", ""assembly"", ""assembly"", ""crane"", ""bricklayer"", ""assembly"", ""scaffolding"", ""bricklayer"", ""delivery"", ""crane"", ""delivery"", ""delivery"", ""bricklayer"", ""assembly"", ""excavator"", ""bricklayer"", ""delivery"", ""excavator"", ""crane"", ""scaffolding"", ""delivery"", ""excavator"", ""bricklayer"", ""delivery"", ""scaffolding"", ""crane"", ""delivery"", ""scaffolding"", ""bricklayer"", ""scaffolding""]","[""utilities"", ""delivery"", ""delivery"", ""delivery"", ""assembly"", ""assembly"", ""lay bricks"", ""utilities"", ""debris"", ""utilities"", ""delivery"", ""delivery"", ""debris"", ""debris"", ""scaffold"", ""assembly"", ""debris"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""delivery"", ""utilities"", ""excavate"", ""utilities"", ""scaffold"", ""scaffold"", ""assembly"", ""utilities"", ""delivery"", ""lay bricks"", ""debris"", ""debris"", ""delivery"", ""item elevation"", ""scaffold"", ""excavate"", ""debris"", ""delivery"", ""debris"", ""debris"", ""scaffold"", ""debris"", ""delivery"", ""assembly"", ""debris"", ""scaffold"", ""excavate"", ""lay bricks"", ""excavate"", ""assembly""]"
4496,hrt002d.map,50,50,evaluate_suitability_strict,"[""excavator"", ""delivery"", ""assembly"", ""bricklayer"", ""excavator"", ""crane"", ""excavator"", ""bricklayer"", ""bricklayer"", ""delivery"", ""crane"", ""assembly"", ""crane"", ""assembly"", ""assembly"", ""excavator"", ""excavator"", ""crane"", ""scaffolding"", ""assembly"", ""bricklayer"", ""delivery"", ""bricklayer"", ""bricklayer"", ""excavator"", ""excavator"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""excavator"", ""assembly"", ""excavator"", ""scaffolding"", ""assembly"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""crane"", ""excavator"", ""delivery"", ""delivery"", ""delivery"", ""excavator"", ""excavator"", ""scaffolding"", ""excavator"", ""bricklayer"", ""excavator"", ""scaffolding"", ""bricklayer""]","[""item elevation"", ""excavate"", ""excavate"", ""item elevation"", ""item elevation"", ""debris"", ""utilities"", ""lay bricks"", ""scaffold"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""scaffold"", ""lay bricks"", ""item elevation"", ""scaffold"", ""item elevation"", ""excavate"", ""scaffold"", ""lay bricks"", ""item elevation"", ""utilities"", ""debris"", ""utilities"", ""delivery"", ""delivery"", ""debris"", ""lay bricks"", ""delivery"", ""excavate"", ""delivery"", ""item elevation"", ""lay bricks"", ""lay bricks"", ""assembly"", ""assembly"", ""assembly"", ""item elevation"", ""debris"", ""assembly"", ""item elevation"", ""utilities"", ""scaffold"", ""item elevation"", ""lay bricks"", ""debris"", ""scaffold"", ""delivery"", ""utilities""]"
4497,hrt002d.map,50,50,evaluate_suitability_strict,"[""crane"", ""assembly"", ""excavator"", ""scaffolding"", ""bricklayer"", ""assembly"", ""bricklayer"", ""delivery"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""excavator"", ""bricklayer"", ""excavator"", ""assembly"", ""crane"", ""crane"", ""crane"", ""delivery"", ""crane"", ""bricklayer"", ""scaffolding"", ""crane"", ""excavator"", ""bricklayer"", ""bricklayer"", ""assembly"", ""crane"", ""assembly"", ""crane"", ""bricklayer"", ""assembly"", ""bricklayer"", ""excavator"", ""crane"", ""bricklayer"", ""assembly"", ""excavator"", ""scaffolding"", ""excavator"", ""crane"", ""delivery"", ""excavator"", ""bricklayer"", ""delivery"", ""crane"", ""scaffolding"", ""assembly"", ""bricklayer"", ""assembly""]","[""utilities"", ""debris"", ""lay bricks"", ""debris"", ""lay bricks"", ""excavate"", ""utilities"", ""scaffold"", ""delivery"", ""assembly"", ""delivery"", ""scaffold"", ""delivery"", ""item elevation"", ""assembly"", ""utilities"", ""assembly"", ""debris"", ""delivery"", ""excavate"", ""delivery"", ""delivery"", ""assembly"", ""debris"", ""item elevation"", ""lay bricks"", ""assembly"", ""delivery"", ""debris"", ""assembly"", ""assembly"", ""lay bricks"", ""debris"", ""item elevation"", ""lay bricks"", ""utilities"", ""assembly"", ""scaffold"", ""assembly"", ""debris"", ""debris"", ""scaffold"", ""lay bricks"", ""utilities"", ""assembly"", ""lay bricks"", ""debris"", ""utilities"", ""excavate"", ""assembly""]"
4498,hrt002d.map,50,50,evaluate_suitability_strict,"[""excavator"", ""scaffolding"", ""scaffolding"", ""assembly"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""excavator"", ""delivery"", ""delivery"", ""crane"", ""scaffolding"", ""delivery"", ""bricklayer"", ""crane"", ""bricklayer"", ""assembly"", ""scaffolding"", ""scaffolding"", ""assembly"", ""delivery"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""crane"", ""scaffolding"", ""crane"", ""crane"", ""excavator"", ""excavator"", ""crane"", ""bricklayer"", ""crane"", ""excavator"", ""crane"", ""assembly"", ""assembly"", ""delivery"", ""bricklayer"", ""delivery"", ""crane"", ""crane"", ""delivery"", ""assembly"", ""delivery"", ""crane"", ""crane"", ""delivery"", ""excavator"", ""bricklayer""]","[""assembly"", ""debris"", ""lay bricks"", ""debris"", ""utilities"", ""utilities"", ""item elevation"", ""lay bricks"", ""excavate"", ""delivery"", ""item elevation"", ""utilities"", ""delivery"", ""assembly"", ""lay bricks"", ""utilities"", ""debris"", ""excavate"", ""utilities"", ""assembly"", ""scaffold"", ""excavate"", ""delivery"", ""item elevation"", ""delivery"", ""scaffold"", ""item elevation"", ""delivery"", ""utilities"", ""utilities"", ""assembly"", ""excavate"", ""utilities"", ""item elevation"", ""lay bricks"", ""utilities"", ""debris"", ""debris"", ""lay bricks"", ""assembly"", ""scaffold"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""delivery"", ""lay bricks"", ""item elevation"", ""debris"", ""excavate"", ""debris""]"
4499,hrt002d.map,50,50,evaluate_suitability_strict,"[""excavator"", ""crane"", ""crane"", ""crane"", ""bricklayer"", ""crane"", ""crane"", ""excavator"", ""crane"", ""assembly"", ""assembly"", ""crane"", ""scaffolding"", ""bricklayer"", ""delivery"", ""excavator"", ""delivery"", ""bricklayer"", ""crane"", ""delivery"", ""scaffolding"", ""excavator"", ""assembly"", ""assembly"", ""bricklayer"", ""assembly"", ""assembly"", ""crane"", ""crane"", ""bricklayer"", ""excavator"", ""excavator"", ""crane"", ""bricklayer"", ""assembly"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""assembly"", ""bricklayer"", ""excavator"", ""bricklayer"", ""bricklayer"", ""excavator"", ""excavator"", ""scaffolding"", ""crane"", ""assembly"", ""assembly"", ""crane""]","[""excavate"", ""lay bricks"", ""scaffold"", ""item elevation"", ""excavate"", ""scaffold"", ""utilities"", ""debris"", ""excavate"", ""lay bricks"", ""lay bricks"", ""debris"", ""item elevation"", ""utilities"", ""excavate"", ""scaffold"", ""lay bricks"", ""delivery"", ""excavate"", ""scaffold"", ""delivery"", ""utilities"", ""lay bricks"", ""debris"", ""lay bricks"", ""utilities"", ""delivery"", ""item elevation"", ""debris"", ""scaffold"", ""debris"", ""debris"", ""delivery"", ""lay bricks"", ""delivery"", ""delivery"", ""utilities"", ""utilities"", ""delivery"", ""utilities"", ""lay bricks"", ""excavate"", ""delivery"", ""assembly"", ""excavate"", ""debris"", ""debris"", ""item elevation"", ""lay bricks"", ""item elevation""]"
4500,hrt002d.map,50,50,evaluate_suitability_strict,"[""delivery"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""excavator"", ""excavator"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""crane"", ""assembly"", ""excavator"", ""excavator"", ""bricklayer"", ""crane"", ""assembly"", ""assembly"", ""crane"", ""crane"", ""delivery"", ""assembly"", ""crane"", ""crane"", ""delivery"", ""excavator"", ""delivery"", ""scaffolding"", ""crane"", ""scaffolding"", ""assembly"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""crane"", ""crane"", ""scaffolding"", ""crane"", ""scaffolding"", ""excavator"", ""delivery"", ""scaffolding"", ""excavator"", ""bricklayer"", ""excavator"", ""bricklayer"", ""scaffolding"", ""excavator"", ""scaffolding"", ""delivery""]","[""scaffold"", ""assembly"", ""item elevation"", ""excavate"", ""excavate"", ""lay bricks"", ""excavate"", ""item elevation"", ""utilities"", ""assembly"", ""excavate"", ""scaffold"", ""excavate"", ""debris"", ""assembly"", ""delivery"", ""assembly"", ""lay bricks"", ""assembly"", ""scaffold"", ""lay bricks"", ""utilities"", ""assembly"", ""scaffold"", ""utilities"", ""utilities"", ""scaffold"", ""lay bricks"", ""excavate"", ""lay bricks"", ""scaffold"", ""assembly"", ""assembly"", ""excavate"", ""utilities"", ""debris"", ""lay bricks"", ""item elevation"", ""lay bricks"", ""excavate"", ""debris"", ""item elevation"", ""lay bricks"", ""assembly"", ""delivery"", ""excavate"", ""delivery"", ""item elevation"", ""lay bricks"", ""debris""]"
4501,hrt002d.map,50,100,evaluate_suitability_new,"[""delivery"", ""assembly"", ""crane"", ""assembly"", ""delivery"", ""bricklayer"", ""excavator"", ""bricklayer"", ""delivery"", ""assembly"", ""crane"", ""scaffolding"", ""crane"", ""excavator"", ""assembly"", ""excavator"", ""excavator"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""assembly"", ""scaffolding"", ""crane"", ""assembly"", ""crane"", ""assembly"", ""assembly"", ""excavator"", ""crane"", ""bricklayer"", ""assembly"", ""delivery"", ""excavator"", ""assembly"", ""crane"", ""excavator"", ""delivery"", ""excavator"", ""bricklayer"", ""assembly"", ""excavator"", ""scaffolding"", ""delivery"", ""excavator"", ""assembly"", ""bricklayer"", ""crane"", ""scaffolding"", ""assembly"", ""crane""]","[""scaffold"", ""utilities"", ""utilities"", ""lay bricks"", ""utilities"", ""delivery"", ""delivery"", ""lay bricks"", ""excavate"", ""debris"", ""lay bricks"", ""excavate"", ""debris"", ""lay bricks"", ""delivery"", ""utilities"", ""excavate"", ""utilities"", ""assembly"", ""utilities"", ""delivery"", ""utilities"", ""lay bricks"", ""assembly"", ""excavate"", ""debris"", ""lay bricks"", ""utilities"", ""assembly"", ""excavate"", ""assembly"", ""debris"", ""scaffold"", ""assembly"", ""debris"", ""excavate"", ""excavate"", ""excavate"", ""delivery"", ""item elevation"", ""utilities"", ""debris"", ""delivery"", ""scaffold"", ""item elevation"", ""delivery"", ""debris"", ""assembly"", ""utilities"", ""delivery"", ""excavate"", ""assembly"", ""excavate"", ""item elevation"", ""lay bricks"", ""lay bricks"", ""item elevation"", ""excavate"", ""delivery"", ""delivery"", ""debris"", ""debris"", ""debris"", ""assembly"", ""item elevation"", ""utilities"", ""utilities"", ""excavate"", ""scaffold"", ""delivery"", ""item elevation"", ""excavate"", ""debris"", ""utilities"", ""scaffold"", ""scaffold"", ""item elevation"", ""delivery"", ""utilities"", ""item elevation"", ""lay bricks"", ""debris"", ""delivery"", ""excavate"", ""assembly"", ""item elevation"", ""debris"", ""item elevation"", ""item elevation"", ""utilities"", ""delivery"", ""scaffold"", ""excavate"", ""assembly"", ""delivery"", ""assembly"", ""item elevation"", ""utilities"", ""utilities"", ""debris""]"
4502,hrt002d.map,50,100,evaluate_suitability_new,"[""delivery"", ""assembly"", ""excavator"", ""crane"", ""bricklayer"", ""delivery"", ""excavator"", ""crane"", ""excavator"", ""assembly"", ""bricklayer"", ""bricklayer"", ""delivery"", ""excavator"", ""excavator"", ""bricklayer"", ""crane"", ""crane"", ""bricklayer"", ""crane"", ""bricklayer"", ""delivery"", ""crane"", ""delivery"", ""excavator"", ""scaffolding"", ""assembly"", ""excavator"", ""excavator"", ""delivery"", ""delivery"", ""excavator"", ""delivery"", ""delivery"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""excavator"", ""bricklayer"", ""crane"", ""delivery"", ""assembly"", ""delivery"", ""delivery"", ""assembly"", ""excavator"", ""delivery""]","[""item elevation"", ""excavate"", ""utilities"", ""debris"", ""scaffold"", ""lay bricks"", ""delivery"", ""assembly"", ""item elevation"", ""scaffold"", ""lay bricks"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""utilities"", ""debris"", ""scaffold"", ""delivery"", ""utilities"", ""scaffold"", ""assembly"", ""debris"", ""lay bricks"", ""item elevation"", ""debris"", ""item elevation"", ""scaffold"", ""excavate"", ""lay bricks"", ""assembly"", ""scaffold"", ""utilities"", ""delivery"", ""excavate"", ""assembly"", ""scaffold"", ""assembly"", ""assembly"", ""delivery"", ""utilities"", ""debris"", ""debris"", ""debris"", ""utilities"", ""assembly"", ""debris"", ""debris"", ""delivery"", ""delivery"", ""item elevation"", ""lay bricks"", ""utilities"", ""excavate"", ""lay bricks"", ""item elevation"", ""utilities"", ""utilities"", ""lay bricks"", ""excavate"", ""excavate"", ""scaffold"", ""debris"", ""assembly"", ""lay bricks"", ""scaffold"", ""excavate"", ""excavate"", ""assembly"", ""debris"", ""delivery"", ""lay bricks"", ""item elevation"", ""excavate"", ""debris"", ""assembly"", ""lay bricks"", ""excavate"", ""delivery"", ""utilities"", ""assembly"", ""scaffold"", ""scaffold"", ""assembly"", ""assembly"", ""debris"", ""assembly"", ""scaffold"", ""assembly"", ""debris"", ""lay bricks"", ""excavate"", ""scaffold"", ""utilities"", ""item elevation"", ""scaffold"", ""assembly"", ""item elevation"", ""delivery"", ""scaffold"", ""utilities""]"
4503,hrt002d.map,50,100,evaluate_suitability_new,"[""assembly"", ""delivery"", ""scaffolding"", ""excavator"", ""assembly"", ""scaffolding"", ""excavator"", ""delivery"", ""crane"", ""bricklayer"", ""delivery"", ""assembly"", ""assembly"", ""bricklayer"", ""bricklayer"", ""crane"", ""crane"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""crane"", ""assembly"", ""excavator"", ""assembly"", ""bricklayer"", ""bricklayer"", ""excavator"", ""assembly"", ""crane"", ""assembly"", ""excavator"", ""excavator"", ""scaffolding"", ""assembly"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""crane"", ""crane"", ""crane"", ""scaffolding"", ""crane"", ""scaffolding"", ""excavator"", ""assembly"", ""scaffolding"", ""delivery"", ""crane"", ""crane""]","[""excavate"", ""utilities"", ""item elevation"", ""lay bricks"", ""excavate"", ""assembly"", ""item elevation"", ""debris"", ""lay bricks"", ""assembly"", ""delivery"", ""excavate"", ""scaffold"", ""debris"", ""excavate"", ""excavate"", ""delivery"", ""excavate"", ""assembly"", ""utilities"", ""scaffold"", ""assembly"", ""debris"", ""assembly"", ""item elevation"", ""excavate"", ""excavate"", ""excavate"", ""delivery"", ""assembly"", ""utilities"", ""debris"", ""utilities"", ""utilities"", ""debris"", ""utilities"", ""debris"", ""utilities"", ""scaffold"", ""scaffold"", ""assembly"", ""assembly"", ""assembly"", ""delivery"", ""item elevation"", ""scaffold"", ""delivery"", ""excavate"", ""utilities"", ""lay bricks"", ""item elevation"", ""debris"", ""excavate"", ""debris"", ""assembly"", ""delivery"", ""assembly"", ""assembly"", ""utilities"", ""utilities"", ""scaffold"", ""item elevation"", ""lay bricks"", ""scaffold"", ""item elevation"", ""scaffold"", ""assembly"", ""debris"", ""lay bricks"", ""item elevation"", ""assembly"", ""scaffold"", ""delivery"", ""assembly"", ""item elevation"", ""debris"", ""item elevation"", ""lay bricks"", ""debris"", ""utilities"", ""excavate"", ""debris"", ""excavate"", ""debris"", ""assembly"", ""debris"", ""utilities"", ""delivery"", ""excavate"", ""utilities"", ""lay bricks"", ""debris"", ""debris"", ""excavate"", ""assembly"", ""scaffold"", ""scaffold"", ""assembly"", ""debris"", ""item elevation""]"
4504,hrt002d.map,50,100,evaluate_suitability_new,"[""assembly"", ""assembly"", ""crane"", ""delivery"", ""bricklayer"", ""delivery"", ""scaffolding"", ""delivery"", ""assembly"", ""excavator"", ""crane"", ""scaffolding"", ""excavator"", ""excavator"", ""bricklayer"", ""delivery"", ""scaffolding"", ""excavator"", ""bricklayer"", ""assembly"", ""delivery"", ""delivery"", ""excavator"", ""bricklayer"", ""delivery"", ""excavator"", ""assembly"", ""crane"", ""scaffolding"", ""assembly"", ""bricklayer"", ""excavator"", ""delivery"", ""delivery"", ""assembly"", ""crane"", ""excavator"", ""delivery"", ""excavator"", ""scaffolding"", ""assembly"", ""crane"", ""assembly"", ""delivery"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""assembly"", ""bricklayer"", ""crane""]","[""assembly"", ""scaffold"", ""delivery"", ""debris"", ""debris"", ""assembly"", ""scaffold"", ""assembly"", ""delivery"", ""utilities"", ""utilities"", ""item elevation"", ""scaffold"", ""debris"", ""item elevation"", ""item elevation"", ""delivery"", ""excavate"", ""delivery"", ""excavate"", ""lay bricks"", ""assembly"", ""debris"", ""item elevation"", ""delivery"", ""debris"", ""lay bricks"", ""debris"", ""lay bricks"", ""excavate"", ""scaffold"", ""debris"", ""lay bricks"", ""delivery"", ""delivery"", ""scaffold"", ""debris"", ""assembly"", ""utilities"", ""assembly"", ""item elevation"", ""scaffold"", ""excavate"", ""debris"", ""lay bricks"", ""utilities"", ""item elevation"", ""item elevation"", ""scaffold"", ""scaffold"", ""excavate"", ""delivery"", ""utilities"", ""lay bricks"", ""utilities"", ""assembly"", ""item elevation"", ""excavate"", ""scaffold"", ""item elevation"", ""item elevation"", ""debris"", ""item elevation"", ""assembly"", ""assembly"", ""scaffold"", ""lay bricks"", ""delivery"", ""excavate"", ""assembly"", ""delivery"", ""debris"", ""delivery"", ""scaffold"", ""lay bricks"", ""utilities"", ""utilities"", ""item elevation"", ""debris"", ""item elevation"", ""utilities"", ""lay bricks"", ""excavate"", ""lay bricks"", ""excavate"", ""excavate"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""item elevation"", ""item elevation"", ""utilities"", ""utilities"", ""delivery"", ""item elevation"", ""debris"", ""utilities"", ""assembly"", ""lay bricks"", ""delivery""]"
4505,hrt002d.map,50,100,evaluate_suitability_new,"[""bricklayer"", ""excavator"", ""crane"", ""delivery"", ""assembly"", ""crane"", ""assembly"", ""bricklayer"", ""assembly"", ""scaffolding"", ""crane"", ""assembly"", ""excavator"", ""assembly"", ""bricklayer"", ""scaffolding"", ""crane"", ""scaffolding"", ""excavator"", ""excavator"", ""assembly"", ""crane"", ""bricklayer"", ""scaffolding"", ""excavator"", ""crane"", ""scaffolding"", ""delivery"", ""scaffolding"", ""bricklayer"", ""crane"", ""crane"", ""delivery"", ""assembly"", ""crane"", ""delivery"", ""excavator"", ""assembly"", ""excavator"", ""excavator"", ""crane"", ""assembly"", ""crane"", ""delivery"", ""crane"", ""crane"", ""assembly"", ""delivery"", ""excavator"", ""scaffolding""]","[""scaffold"", ""debris"", ""scaffold"", ""scaffold"", ""delivery"", ""debris"", ""item elevation"", ""delivery"", ""item elevation"", ""utilities"", ""assembly"", ""scaffold"", ""excavate"", ""lay bricks"", ""assembly"", ""delivery"", ""scaffold"", ""delivery"", ""debris"", ""assembly"", ""utilities"", ""debris"", ""debris"", ""item elevation"", ""assembly"", ""item elevation"", ""item elevation"", ""lay bricks"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""debris"", ""debris"", ""delivery"", ""scaffold"", ""item elevation"", ""scaffold"", ""scaffold"", ""assembly"", ""excavate"", ""lay bricks"", ""scaffold"", ""excavate"", ""assembly"", ""lay bricks"", ""excavate"", ""scaffold"", ""delivery"", ""lay bricks"", ""assembly"", ""delivery"", ""utilities"", ""debris"", ""debris"", ""item elevation"", ""excavate"", ""lay bricks"", ""lay bricks"", ""lay bricks"", ""utilities"", ""lay bricks"", ""excavate"", ""excavate"", ""excavate"", ""item elevation"", ""excavate"", ""item elevation"", ""debris"", ""utilities"", ""delivery"", ""excavate"", ""delivery"", ""lay bricks"", ""scaffold"", ""utilities"", ""assembly"", ""assembly"", ""scaffold"", ""excavate"", ""item elevation"", ""utilities"", ""item elevation"", ""scaffold"", ""assembly"", ""lay bricks"", ""debris"", ""excavate"", ""assembly"", ""excavate"", ""excavate"", ""debris"", ""scaffold"", ""debris"", ""assembly"", ""item elevation"", ""lay bricks"", ""lay bricks"", ""excavate"", ""item elevation"", ""debris""]"
4506,hrt002d.map,50,100,evaluate_suitability_new,"[""crane"", ""delivery"", ""excavator"", ""crane"", ""bricklayer"", ""delivery"", ""assembly"", ""assembly"", ""delivery"", ""scaffolding"", ""scaffolding"", ""crane"", ""assembly"", ""assembly"", ""scaffolding"", ""crane"", ""scaffolding"", ""assembly"", ""excavator"", ""excavator"", ""delivery"", ""delivery"", ""crane"", ""bricklayer"", ""delivery"", ""crane"", ""crane"", ""delivery"", ""crane"", ""assembly"", ""excavator"", ""excavator"", ""scaffolding"", ""bricklayer"", ""assembly"", ""crane"", ""excavator"", ""crane"", ""bricklayer"", ""bricklayer"", ""crane"", ""crane"", ""crane"", ""excavator"", ""delivery"", ""delivery"", ""assembly"", ""assembly"", ""crane"", ""bricklayer""]","[""debris"", ""debris"", ""scaffold"", ""assembly"", ""excavate"", ""item elevation"", ""item elevation"", ""item elevation"", ""debris"", ""scaffold"", ""item elevation"", ""item elevation"", ""debris"", ""assembly"", ""excavate"", ""delivery"", ""scaffold"", ""delivery"", ""lay bricks"", ""debris"", ""scaffold"", ""excavate"", ""assembly"", ""item elevation"", ""excavate"", ""delivery"", ""item elevation"", ""excavate"", ""lay bricks"", ""excavate"", ""excavate"", ""scaffold"", ""excavate"", ""utilities"", ""lay bricks"", ""assembly"", ""debris"", ""assembly"", ""scaffold"", ""excavate"", ""utilities"", ""lay bricks"", ""item elevation"", ""utilities"", ""scaffold"", ""assembly"", ""debris"", ""scaffold"", ""lay bricks"", ""assembly"", ""assembly"", ""debris"", ""item elevation"", ""item elevation"", ""excavate"", ""debris"", ""assembly"", ""delivery"", ""excavate"", ""assembly"", ""assembly"", ""delivery"", ""scaffold"", ""excavate"", ""delivery"", ""debris"", ""lay bricks"", ""utilities"", ""utilities"", ""assembly"", ""utilities"", ""assembly"", ""debris"", ""assembly"", ""lay bricks"", ""delivery"", ""scaffold"", ""assembly"", ""lay bricks"", ""debris"", ""lay bricks"", ""item elevation"", ""scaffold"", ""scaffold"", ""debris"", ""utilities"", ""assembly"", ""assembly"", ""delivery"", ""utilities"", ""delivery"", ""delivery"", ""utilities"", ""assembly"", ""lay bricks"", ""scaffold"", ""excavate"", ""excavate"", ""scaffold"", ""item elevation""]"
